names,comunity,scores,dates,co,humidity,no2,o3,p,pm10,pm25,so2,temp,wind,fecha_convertida,Dia,Hora,periodo,calidad_aire
"Plaza Elíptica, Madrid, Spain",Madrid,30,2024-06-26 05:05:49+09:00,0.1,34.0,18.8,,1009.0,15.0,30.0,,30.5,0.5,2024-06-25 22:05:49+09:00,2024-06-25,22,noche,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,30,2024-06-26 05:05:49+09:00,0.1,34.0,18.8,,1009.0,15.0,30.0,,30.5,0.5,2024-06-25 22:05:49+09:00,2024-06-25,22,noche,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,34,2024-06-26 15:23:50+09:00,0.1,64.0,22.0,,1011.0,16.0,34.0,,21.0,3.6,2024-06-26 08:23:50+09:00,2024-06-26,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,34,2024-06-26 15:23:50+09:00,0.1,64.0,22.0,,1011.0,16.0,34.0,,21.0,3.6,2024-06-26 08:23:50+09:00,2024-06-26,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,38,2024-06-26 18:47:52+09:00,0.1,47.0,10.1,,1012.0,24.0,38.0,,26.0,2.3,2024-06-26 11:47:52+09:00,2024-06-26,11,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,38,2024-06-26 18:47:52+09:00,0.1,47.0,10.1,,1012.0,24.0,38.0,,26.0,2.3,2024-06-26 11:47:52+09:00,2024-06-26,11,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,65,2024-06-26 23:02:47+09:00,0.1,43.5,9.2,,1012.0,32.0,65.0,,28.5,5.1,2024-06-26 16:02:47+09:00,2024-06-26,16,tarde,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,65,2024-06-26 23:02:47+09:00,0.1,43.5,9.2,,1012.0,32.0,65.0,,28.5,5.1,2024-06-26 16:02:47+09:00,2024-06-26,16,tarde,Moderada
"Plaza Elíptica, Madrid, Spain",Madrid,61,2024-06-27 04:08:53+09:00,0.1,53.0,13.8,,1012.0,23.0,61.0,,25.0,4.1,2024-06-26 21:08:53+09:00,2024-06-26,21,noche,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,61,2024-06-27 04:08:53+09:00,0.1,53.0,13.8,,1012.0,23.0,61.0,,25.0,4.1,2024-06-26 21:08:53+09:00,2024-06-26,21,noche,Moderada
"Plaza Elíptica, Madrid, Spain",Madrid,63,2024-06-27 15:17:50+09:00,0.1,49.0,27.9,,1014.0,25.0,63.0,,22.0,0.5,2024-06-27 08:17:50+09:00,2024-06-27,8,mañana,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,63,2024-06-27 15:17:50+09:00,0.1,49.0,27.9,,1014.0,25.0,63.0,,22.0,0.5,2024-06-27 08:17:50+09:00,2024-06-27,8,mañana,Moderada
"Plaza Elíptica, Madrid, Spain",Madrid,18,2024-06-27 20:23:51+09:00,0.1,35.0,12.8,,1012.0,18.0,17.0,,29.0,2.5,2024-06-27 13:23:51+09:00,2024-06-27,13,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,18,2024-06-27 20:23:51+09:00,0.1,35.0,12.8,,1012.0,18.0,17.0,,29.0,2.5,2024-06-27 13:23:51+09:00,2024-06-27,13,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,63,2024-06-27 23:47:50+09:00,0.1,26.5,13.8,,1011.0,28.0,63.0,,33.0,1.8,2024-06-27 16:47:50+09:00,2024-06-27,16,tarde,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,63,2024-06-27 23:47:50+09:00,0.1,26.5,13.8,,1011.0,28.0,63.0,,33.0,1.8,2024-06-27 16:47:50+09:00,2024-06-27,16,tarde,Moderada
"Plaza Elíptica, Madrid, Spain",Madrid,56,2024-06-28 04:02:46+09:00,0.1,32.0,11.9,,1011.5,56.0,46.0,,30.5,6.4,2024-06-27 21:02:46+09:00,2024-06-27,21,noche,Moderada
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,56,2024-06-28 04:02:46+09:00,0.1,32.0,11.9,,1011.5,56.0,46.0,,30.5,6.4,2024-06-27 21:02:46+09:00,2024-06-27,21,noche,Moderada
"Plaza Elíptica, Madrid, Spain",Madrid,25,2024-06-28 15:27:52+09:00,0.1,52.0,19.7,,1015.0,18.0,25.0,,21.0,1.5,2024-06-28 08:27:52+09:00,2024-06-28,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,25,2024-06-28 15:27:52+09:00,0.1,52.0,19.7,,1015.0,18.0,25.0,,21.0,1.5,2024-06-28 08:27:52+09:00,2024-06-28,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,17,2024-06-28 17:03:51+09:00,0.1,87.0,3.7,,1015.0,7.0,17.0,,16.0,6.4,2024-06-28 10:03:51+09:00,2024-06-28,10,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,17,2024-06-28 17:03:51+09:00,0.1,87.0,3.7,,1015.0,7.0,17.0,,16.0,6.4,2024-06-28 10:03:51+09:00,2024-06-28,10,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,18,2024-06-28 18:51:46+09:00,0.1,48.5,9.6,,1015.0,18.0,5.0,,24.5,2.5,2024-06-28 11:51:46+09:00,2024-06-28,11,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,18,2024-06-28 18:51:46+09:00,0.1,48.5,9.6,,1015.0,18.0,5.0,,24.5,2.5,2024-06-28 11:51:46+09:00,2024-06-28,11,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,46,2024-06-29 05:03:48+09:00,0.1,56.0,8.7,,1014.5,16.0,46.0,,20.0,4.8,2024-06-28 22:03:48+09:00,2024-06-28,22,noche,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,46,2024-06-29 05:03:48+09:00,0.1,56.0,8.7,,1014.5,16.0,46.0,,20.0,4.8,2024-06-28 22:03:48+09:00,2024-06-28,22,noche,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,30,2024-06-29 12:58:46,0.1,72.0,4.6,,1016.0,10.0,30.0,,19.0,5.1,2024-06-29 05:58:46,2024-06-29,5,otro,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,30,2024-06-29 13:00:50,0.1,72.0,4.6,,1016.0,10.0,30.0,,19.0,5.1,2024-06-29 06:00:50,2024-06-29,6,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,21,2024-06-29 15:22:24+09:00,0.1,87.0,4.2,,1015.0,7.0,21.0,,15.0,7.2,2024-06-29 08:22:24+09:00,2024-06-29,8,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,17,2024-06-29 17:03:51+09:00,0.1,87.0,3.7,,1015.0,7.0,17.0,,16.0,6.4,2024-06-29 10:03:51+09:00,2024-06-29,10,mañana,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,38,2024-06-29 19:03:31,0.1,56.0,5.5,,1015.0,13.0,38.0,,23.0,7.7,2024-06-29 12:03:31,2024-06-29,12,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,38,2024-06-29 19:05:37,0.1,56.0,5.5,,1015.0,13.0,38.0,,23.0,7.7,2024-06-29 12:05:37,2024-06-29,12,mediodia,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,21,2024-06-29 23:46:39,0.1,68.0,9.6,,1016.0,9.0,21.0,,19.0,4.6,2024-06-29 16:46:39,2024-06-29,16,tarde,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,21,2024-06-29 23:48:44,0.1,68.0,9.6,,1016.0,9.0,21.0,,19.0,4.6,2024-06-29 16:48:44,2024-06-29,16,tarde,Buena
"Plaza Elíptica, Madrid, Spain",Madrid,25,2024-06-30 09:02:18,0.1,87.0,4.6,,1016.0,9.0,25.0,,16.0,2.0,2024-06-30 02:02:18,2024-06-30,2,otro,Buena
"Plaza Elíptica, Madrid, Spain",Pais_Vasco,25,2024-06-30 09:04:24,0.1,87.0,4.6,,1016.0,9.0,25.0,,16.0,2.0,2024-06-30 02:04:24,2024-06-30,2,otro,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,53,2024-06-26 04:56:52+09:00,,78.6,2.8,30.5,1013.9,25.0,53.0,1.6,23.3,6.3,2024-06-25 21:56:52+09:00,2024-06-25,21,noche,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,42,2024-06-26 15:36:49+09:00,,74.2,5.1,19.1,1015.0,14.0,42.0,1.6,22.9,1.5,2024-06-26 08:36:49+09:00,2024-06-26,8,mañana,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,42,2024-06-26 18:17:54+09:00,,66.5,6.4,20.4,1015.1,17.0,42.0,1.6,25.5,4.5,2024-06-26 11:17:54+09:00,2024-06-26,11,mañana,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,38,2024-06-26 23:42:51+09:00,,55.2,2.8,35.0,1014.2,14.0,38.0,1.6,26.5,7.5,2024-06-26 16:42:51+09:00,2024-06-26,16,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,33,2024-06-27 03:33:49+09:00,,77.0,2.8,33.3,1014.2,10.0,25.0,1.6,24.0,6.3,2024-06-26 20:33:49+09:00,2024-06-26,20,noche,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,42,2024-06-27 16:04:44+09:00,,70.0,9.6,10.6,1014.7,12.0,42.0,2.1,23.3,2.0,2024-06-27 09:04:44+09:00,2024-06-27,9,mañana,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,38,2024-06-27 19:38:50+09:00,,68.2,3.2,31.7,1015.0,17.0,38.0,1.6,25.5,11.5,2024-06-27 12:38:50+09:00,2024-06-27,12,mediodia,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,50,2024-06-27 23:47:08+09:00,,71.0,2.8,36.6,1015.1,25.0,50.0,1.6,26.0,7.6,2024-06-27 16:47:08+09:00,2024-06-27,16,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,53,2024-06-28 03:40:53+09:00,,75.5,2.8,38.2,1015.2,23.0,53.0,1.6,25.4,4.2,2024-06-27 20:40:53+09:00,2024-06-27,20,noche,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,57,2024-06-28 15:55:59+09:00,,81.6,3.2,22.4,1015.9,18.0,57.0,1.6,23.7,1.2,2024-06-28 08:55:59+09:00,2024-06-28,8,mañana,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,36,2024-06-28 16:43:54+09:00,,59.0,2.8,35.8,1014.9,7.0,21.0,2.1,23.3,7.0,2024-06-28 09:43:54+09:00,2024-06-28,9,mañana,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,55,2024-06-28 18:01:49+09:00,,66.8,6.4,20.4,1017.1,20.0,55.0,2.1,25.4,6.0,2024-06-28 11:01:49+09:00,2024-06-28,11,mañana,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,57,2024-06-29 05:40:58+09:00,,88.7,2.8,35.4,1014.4,20.0,57.0,1.6,23.8,3.2,2024-06-28 22:40:58+09:00,2024-06-28,22,noche,Moderada
"Politècnic, València, Valencia, Spain",Com_Valenciana,30,2024-06-29 12:59:46,,49.5,2.8,30.1,1014.3,8.0,17.0,2.1,26.3,13.5,2024-06-29 05:59:46,2024-06-29,5,otro,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,36,2024-06-29 16:43:54+09:00,,59.0,2.8,35.8,1014.9,7.0,21.0,2.1,23.3,7.0,2024-06-29 09:43:54+09:00,2024-06-29,9,mañana,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,34,2024-06-29 19:04:31,,40.2,2.8,34.2,1013.1,8.0,21.0,2.1,31.5,7.0,2024-06-29 12:04:31,2024-06-29,12,mediodia,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,33,2024-06-29 23:47:38,,51.6,2.8,32.5,1014.7,11.0,30.0,2.1,28.1,5.3,2024-06-29 16:47:38,2024-06-29,16,tarde,Buena
"Politècnic, València, Valencia, Spain",Com_Valenciana,46,2024-06-30 09:03:19,,62.6,5.1,13.0,1016.4,17.0,46.0,2.1,25.4,0.8,2024-06-30 02:03:19,2024-06-30,2,otro,Buena
"Principes, Sevilla, Spain",Andalucia,61,2024-06-26 04:55:56+09:00,4.0,41.8,5.1,36.7,1005.6,17.0,61.0,3.6,31.1,8.0,2024-06-25 21:55:56+09:00,2024-06-25,21,noche,Moderada
"Principes, Sevilla, Spain",Andalucia,59,2024-06-26 15:36:56+09:00,4.0,80.0,5.5,27.0,1007.6,17.0,59.0,3.1,20.5,3.6,2024-06-26 08:36:56+09:00,2024-06-26,8,mañana,Moderada
"Principes, Sevilla, Spain",Andalucia,58,2024-06-26 18:15:59+09:00,4.0,76.5,4.2,23.0,1008.4,17.0,58.0,3.6,22.7,6.0,2024-06-26 11:15:59+09:00,2024-06-26,11,mañana,Moderada
"Principes, Sevilla, Spain",Andalucia,53,2024-06-26 23:43:56+09:00,4.0,60.0,2.8,22.9,1007.7,19.0,53.0,3.1,26.6,8.7,2024-06-26 16:43:56+09:00,2024-06-26,16,tarde,Moderada
"Principes, Sevilla, Spain",Andalucia,39,2024-06-27 04:32:53+09:00,4.0,67.2,1.4,28.6,1008.8,20.0,39.0,3.6,22.3,9.5,2024-06-26 21:32:53+09:00,2024-06-26,21,noche,Buena
"Principes, Sevilla, Spain",Andalucia,37,2024-06-27 15:45:51+09:00,4.0,83.2,4.2,23.5,1010.2,19.0,37.0,3.1,19.3,3.2,2024-06-27 08:45:51+09:00,2024-06-27,8,mañana,Buena
"Principes, Sevilla, Spain",Andalucia,34,2024-06-27 20:25:13+09:00,4.0,66.0,1.9,19.4,1010.8,18.0,34.0,3.1,23.3,2.3,2024-06-27 13:25:13+09:00,2024-06-27,13,mediodia,Buena
"Principes, Sevilla, Spain",Andalucia,16,2024-06-27 23:48:59+09:00,4.0,52.8,1.9,20.0,1010.9,16.0,35.0,3.1,25.5,7.6,2024-06-27 16:48:59+09:00,2024-06-27,16,tarde,Buena
"Principes, Sevilla, Spain",Andalucia,34,2024-06-28 04:08:47+09:00,4.0,54.0,1.9,26.3,1011.8,15.0,34.0,3.1,24.4,8.0,2024-06-27 21:08:47+09:00,2024-06-27,21,noche,Buena
"Principes, Sevilla, Spain",Andalucia,29,2024-06-28 16:07:46+09:00,4.0,80.8,13.3,16.3,1013.3,15.0,29.0,3.1,18.9,0.5,2024-06-28 09:07:46+09:00,2024-06-28,9,mañana,Buena
"Principes, Sevilla, Spain",Andalucia,66,2024-06-28 16:57:11+09:00,4.0,81.2,1.9,22.1,1016.1,14.0,66.0,3.6,20.7,4.8,2024-06-28 09:57:11+09:00,2024-06-28,9,mañana,Moderada
"Principes, Sevilla, Spain",Andalucia,30,2024-06-28 18:40:47+09:00,4.0,70.2,3.7,13.6,1014.2,15.0,30.0,3.6,22.3,3.2,2024-06-28 11:40:47+09:00,2024-06-28,11,mañana,Buena
"Principes, Sevilla, Spain",Andalucia,65,2024-06-29 05:33:58+09:00,4.0,76.0,2.8,26.9,1015.6,15.0,65.0,3.1,21.6,7.6,2024-06-28 22:33:58+09:00,2024-06-28,22,noche,Moderada
"Principes, Sevilla, Spain",Andalucia,58,2024-06-29 12:59:22,4.0,76.0,1.9,21.8,1016.4,12.0,58.0,3.6,22.0,7.3,2024-06-29 05:59:22,2024-06-29,5,otro,Moderada
"Principes, Sevilla, Spain",Andalucia,66,2024-06-29 16:57:11+09:00,4.0,81.2,1.9,22.1,1016.1,14.0,66.0,3.6,20.7,4.8,2024-06-29 09:57:11+09:00,2024-06-29,9,mañana,Moderada
"Principes, Sevilla, Spain",Andalucia,44,2024-06-29 19:04:06,4.0,66.3,1.0,25.9,1014.5,11.0,44.0,3.1,24.4,3.6,2024-06-29 12:04:06,2024-06-29,12,mediodia,Buena
"Principes, Sevilla, Spain",Andalucia,11,2024-06-29 23:47:16,4.0,76.0,3.7,26.9,1014.6,11.0,52.0,3.1,21.6,4.0,2024-06-29 16:47:16,2024-06-29,16,tarde,Buena
"Principes, Sevilla, Spain",Andalucia,30,2024-06-30 09:02:54,4.0,88.5,7.4,13.5,1014.7,10.0,30.0,3.1,18.0,1.5,2024-06-30 02:02:54,2024-06-30,2,otro,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,38,2024-06-26 04:56:49+09:00,,75.5,3.7,29.3,1010.5,12.0,38.0,2.6,23.5,5.9,2024-06-25 21:56:49+09:00,2024-06-25,21,noche,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,30,2024-06-26 15:36:49+09:00,,68.0,4.2,22.4,1012.0,10.0,30.0,3.1,22.0,2.5,2024-06-26 08:36:49+09:00,2024-06-26,8,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,26,2024-06-26 18:17:47+09:00,,57.0,4.2,25.6,1012.0,10.0,30.0,3.6,26.0,1.5,2024-06-26 11:17:47+09:00,2024-06-26,11,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,32,2024-06-26 23:42:51+09:00,,42.0,3.2,31.7,1011.0,8.0,21.0,2.1,28.0,4.6,2024-06-26 16:42:51+09:00,2024-06-26,16,tarde,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,33,2024-06-27 04:35:52+09:00,,69.0,3.7,33.3,1011.0,6.0,17.0,2.6,25.0,3.6,2024-06-26 21:35:52+09:00,2024-06-26,21,noche,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,25,2024-06-27 15:43:53+09:00,,66.5,2.8,17.1,1011.0,7.0,25.0,3.1,22.0,2.8,2024-06-27 08:43:53+09:00,2024-06-27,8,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,30,2024-06-27 20:41:41+09:00,,51.0,6.9,25.2,1012.0,15.0,30.0,3.1,28.0,7.9,2024-06-27 13:41:41+09:00,2024-06-27,13,mediodia,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,33,2024-06-27 23:46:54+09:00,,57.5,2.8,33.3,1012.0,19.0,25.0,2.6,27.5,6.4,2024-06-27 16:46:54+09:00,2024-06-27,16,tarde,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,36,2024-06-28 03:40:53+09:00,,67.0,2.8,36.2,1012.0,11.0,30.0,2.1,26.5,4.8,2024-06-27 20:40:53+09:00,2024-06-27,20,noche,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,55,2024-06-28 16:14:20+09:00,,78.0,1.9,18.3,1013.0,13.0,55.0,3.6,24.0,1.5,2024-06-28 09:14:20+09:00,2024-06-28,9,mañana,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,37,2024-06-28 16:44:00+09:00,,58.5,2.8,36.6,1012.0,7.0,25.0,3.1,23.5,6.1,2024-06-28 09:44:00+09:00,2024-06-28,9,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,59,2024-06-28 18:01:48+09:00,,55.5,10.6,17.1,1014.0,21.0,59.0,3.1,26.0,4.3,2024-06-28 11:01:48+09:00,2024-06-28,11,mañana,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,57,2024-06-29 05:33:58+09:00,,88.0,2.3,30.5,1012.0,19.0,57.0,3.1,24.0,3.0,2024-06-28 22:33:58+09:00,2024-06-28,22,noche,Moderada
"Quart de Poblet, Valencia, Spain",Com_Valenciana,27,2024-06-29 12:59:46,,43.0,1.9,26.9,1011.5,10.0,17.0,3.1,27.0,12.8,2024-06-29 05:59:46,2024-06-29,5,otro,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,37,2024-06-29 16:44:00+09:00,,58.5,2.8,36.6,1012.0,7.0,25.0,3.1,23.5,6.1,2024-06-29 09:44:00+09:00,2024-06-29,9,mañana,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,29,2024-06-29 19:04:32,,35.0,0.5,28.9,1010.0,7.0,17.0,2.1,32.0,8.4,2024-06-29 12:04:32,2024-06-29,12,mediodia,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,31,2024-06-29 23:47:39,,48.0,1.0,30.5,1011.0,10.0,30.0,2.6,28.0,5.6,2024-06-29 16:47:39,2024-06-29,16,tarde,Buena
"Quart de Poblet, Valencia, Spain",Com_Valenciana,55,2024-06-30 09:03:18,,64.5,7.8,11.8,1013.0,17.0,55.0,3.1,24.0,2.0,2024-06-30 02:03:18,2024-06-30,2,otro,Moderada
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,35,2024-06-26 05:28:53+09:00,,78.0,1.4,35.4,1010.0,4.0,5.0,1.6,23.0,2.5,2024-06-25 22:28:53+09:00,2024-06-25,22,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,14,2024-06-26 15:36:48+09:00,,53.0,6.0,14.3,1010.0,5.0,5.0,1.6,23.0,2.0,2024-06-26 08:36:48+09:00,2024-06-26,8,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,15,2024-06-26 18:17:46+09:00,,65.0,10.6,15.1,1011.0,11.0,5.0,1.6,25.0,6.6,2024-06-26 11:17:46+09:00,2024-06-26,11,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,39,2024-06-26 23:42:49+09:00,,45.0,1.4,38.6,1009.5,9.0,5.0,1.6,28.0,9.5,2024-06-26 16:42:49+09:00,2024-06-26,16,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,41,2024-06-27 04:35:49+09:00,,54.0,1.4,40.7,1009.0,4.0,5.0,1.6,26.0,5.6,2024-06-26 21:35:49+09:00,2024-06-26,21,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,24,2024-06-27 15:43:59+09:00,,56.5,5.1,23.6,1009.5,10.0,9.0,1.6,23.5,3.3,2024-06-27 08:43:59+09:00,2024-06-27,8,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,35,2024-06-27 19:38:50+09:00,,42.0,1.4,35.4,1010.0,13.0,5.0,1.6,28.0,4.1,2024-06-27 12:38:50+09:00,2024-06-27,12,mediodia,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,43,2024-06-27 23:46:52+09:00,,67.0,1.4,42.7,1010.5,12.0,9.0,1.6,26.5,6.4,2024-06-27 16:46:52+09:00,2024-06-27,16,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,39,2024-06-28 04:41:00+09:00,,83.0,1.4,39.0,1011.0,6.0,13.0,1.6,24.0,4.1,2024-06-27 21:41:00+09:00,2024-06-27,21,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,30,2024-06-28 15:55:52+09:00,,83.0,1.4,29.7,1012.0,6.0,17.0,1.6,24.0,2.0,2024-06-28 08:55:52+09:00,2024-06-28,8,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,24,2024-06-28 16:44:01+09:00,,42.5,2.3,24.0,1013.5,4.0,5.0,1.6,25.0,3.8,2024-06-28 09:44:01+09:00,2024-06-28,9,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,31,2024-06-28 18:01:53+09:00,,73.5,1.4,31.3,1013.0,6.0,21.0,1.6,25.5,2.0,2024-06-28 11:01:53+09:00,2024-06-28,11,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,37,2024-06-29 05:34:00+09:00,,73.0,1.4,37.0,1012.0,15.0,17.0,2.1,25.0,2.5,2024-06-28 22:34:00+09:00,2024-06-28,22,noche,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,33,2024-06-29 12:59:57,,34.0,1.4,32.5,1013.5,5.0,5.0,1.6,28.0,4.6,2024-06-29 05:59:57,2024-06-29,5,otro,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,24,2024-06-29 16:44:01+09:00,,42.5,2.3,24.0,1013.5,4.0,5.0,1.6,25.0,3.8,2024-06-29 09:44:01+09:00,2024-06-29,9,mañana,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,42,2024-06-29 19:04:43,,49.5,2.3,41.5,1011.0,6.0,5.0,2.1,28.0,6.1,2024-06-29 12:04:43,2024-06-29,12,mediodia,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,42,2024-06-29 23:47:50,,61.0,1.9,41.9,1012.0,6.0,5.0,1.6,26.0,0.5,2024-06-29 16:47:50,2024-06-29,16,tarde,Buena
"Rabassa, Alacant, Valencia, Spain",Com_Valenciana,22,2024-06-30 09:03:30,,69.5,1.4,22.4,1013.0,6.0,5.0,1.6,24.5,1.8,2024-06-30 02:03:30,2024-06-30,2,otro,Buena
"Ranilla, Sevilla, Spain",Andalucia,45,2024-06-26 04:55:54+09:00,4.0,41.6,16.0,44.9,1004.9,14.0,34.0,2.6,31.2,6.5,2024-06-25 21:55:54+09:00,2024-06-25,21,noche,Buena
"Ranilla, Sevilla, Spain",Andalucia,36,2024-06-26 15:36:57+09:00,4.0,81.7,10.1,31.6,1007.0,15.0,36.0,2.1,21.1,4.5,2024-06-26 08:36:57+09:00,2024-06-26,8,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,36,2024-06-26 18:13:54+09:00,4.0,75.5,14.2,28.7,1007.8,15.0,36.0,2.1,23.3,6.5,2024-06-26 11:13:54+09:00,2024-06-26,11,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,39,2024-06-26 23:43:52+09:00,4.0,61.4,11.9,31.4,1007.0,17.0,39.0,2.6,26.6,7.2,2024-06-26 16:43:52+09:00,2024-06-26,16,tarde,Buena
"Ranilla, Sevilla, Spain",Andalucia,39,2024-06-27 04:32:52+09:00,4.0,66.3,7.4,35.8,1008.0,16.0,39.0,2.6,22.7,8.3,2024-06-26 21:32:52+09:00,2024-06-26,21,noche,Buena
"Ranilla, Sevilla, Spain",Andalucia,36,2024-06-27 15:48:52+09:00,4.0,81.6,10.6,27.0,1009.6,14.0,36.0,2.6,19.4,2.5,2024-06-27 08:48:52+09:00,2024-06-27,8,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,33,2024-06-27 20:19:05+09:00,4.0,64.0,13.8,24.1,1010.2,12.0,33.0,2.6,23.5,1.6,2024-06-27 13:19:05+09:00,2024-06-27,13,mediodia,Buena
"Ranilla, Sevilla, Spain",Andalucia,34,2024-06-27 23:46:59+09:00,4.0,51.3,10.6,34.2,1010.1,11.0,30.0,2.6,26.1,5.3,2024-06-27 16:46:59+09:00,2024-06-27,16,tarde,Buena
"Ranilla, Sevilla, Spain",Andalucia,32,2024-06-28 04:04:18+09:00,4.0,53.7,11.5,32.4,1010.7,9.0,27.0,3.1,25.0,7.1,2024-06-27 21:04:18+09:00,2024-06-27,21,noche,Buena
"Ranilla, Sevilla, Spain",Andalucia,20,2024-06-28 15:55:44+09:00,4.0,77.8,20.6,18.8,1012.7,8.0,20.0,2.1,20.0,1.1,2024-06-28 08:55:44+09:00,2024-06-28,8,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,28,2024-06-28 16:58:14+09:00,4.0,81.0,8.3,26.0,1015.4,11.0,28.0,2.1,20.8,4.5,2024-06-28 09:58:14+09:00,2024-06-28,9,mañana,Buena
"Ranilla, Sevilla, Spain",Andalucia,21,2024-06-28 18:36:12+09:00,4.0,69.5,19.2,15.0,1013.5,9.0,21.0,2.6,22.5,3.2,2024-06-28 11:36:12+09:00,2024-06-28,11,mañana,Buena
